,tweet
13185,"['ah', 'fuck', 'bundl', 'give', 'no', 'drop', 'stingi', 'as', 'night', 'trash', 'destini', 'least', '25']"
13186,"['ah', 'fuck', 'em', 'bitter', 'heat', 'birch', 'funni', 'see', 'heat', 'ball', 'fan', 'get', 'along', 'll']"
13187,"['ah', 'wa', 'freak', 'got', 'suit', 'multipl', 'night', 'hi', 'puf', 'he']"
13188,"['ah', 'to', 'he', 'swung', 'matter', 'fact', 'you', 'get', 'hoe', '?', '?', 'anguished_fac']"
13189,"['ah', 'night', 'tri', 'set', 'ugli', 'bitch', 'time', 'club', 'now', 'offici', 'friend', 'dawn', 'utf']"
13190,"['ah', 'sicca', 'with', 'chees', 'fire', '?', 'unamused_fac', 'get', 'one', 'bring', 'barber', 'shop', '11', 'plea', 'smiling_face_with_heart-ey', 'smiling_face_with_heart-ey', 'face_blowing_a_kiss', 'face_blowing_a_kiss']"
13191,"['ah', 'sicca', 'light', 'dark', 'as', 'll', 'and', 'i', 'know', 'babi', 'pictur', 'll']"
13192,"['ah', 'sicca', 'got', 'ga', 'squinting_face_with_tongu', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'blow', 'ga', 'face_with_steam_from_nos']"
13193,"['ah', 'hoe', 'de', 'broke', 'the']"
13194,"['ah', 'watch', 'hoe', 'just', 'get', 'tuck', 'sta', 'tweetin', 'bout', 'make', 'love']"
13195,"['ah', 'still', 'up', 'flat', 'booti', 'birch', 'asleep', 'yet', 'ah', '?']"
13196,"['ah', 'over', 'peopl', 'tell', '#list', 'to', 'defin', 'definit', 'tri', 'show', '#youpeopl', '#reward', '#game']"
13197,"['nake', 'birch', 'give', 'bubbl', 'bath']"
13198,"['ann', 'bitch', 'talk', 'he', 'ha', 'extra', 'is', 'as', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'weary_fac', 'victory_hand', '', 'hundred_point', 'clapping_hand', 'person_gesturing_no', 'thumbs_down']"
13199,"['name', 'campbel', 'hanna', 'mile', 'cyru', '?', 'crazi', 'birch', 'll']"
13200,"['happi', 'chin', 'hair', 'bitch', 'I', 'mothafuckin', 'q']"
13201,"['nation', 'review', 'call', '#gay', 'marriag', ""'"", 'lawless', ""'"", '#oregon', '#trot', '#go', '#nom', '#ll', '#teabagg']"
13202,"['natur', 'thirti', 'dentist', 'rag', 'talk', 'trash', 'anoth', 'thirti', 'dentist', 'rag', 'better', 'fall', 'line', 'club', '#cri']"
13203,"[""nature'"", 'majesti', 'beauti', 'melt', 'butter', 'photo', 'rare', 'blue-color', 'red', 'king', 'crab', 'caught', 'alaska', 'water']"
13204,"['naughti', 'matur', 'a', 'model', 'sweet', 'hussi', 'spread', 'huge', 'dick']"
13205,"['now', 'I', 'plain', 'tuck', 'bad', 'birch']"
13206,"['now', 'one', 'mad', 'esp', 'go', 'talk', 'maggot', 'as', 'penn', 'state', 'week', '?']"
13207,"['now', 'bitch', 'meek', 'mill']"
13208,"['now', 'bitch', 'go', 'monster', 'll', 'lyric', 'maniac']"
13209,"['now', 'he', 'freeli', 'girl']"
13210,"['nawwww', 'he', 'sit', 'floor', 'damn', 'couuuuuch', 'woman_danc']"
13211,"['nd', 'hoe', 'no', 'I', 'work', 'wit', '9', 'talk', 'bout', 'gun', 'I', 'talk', 'feel', 'a', 'spine']"
13212,"['nd', 'thought', 'birch', 'knew', 'accessor']"
13213,"['need', 'bitch', 'drop', 'nigh']"
13214,"['need', 'hispan', 'hussi']"
13215,"['newli', 'got', 'hoe', 'sing', 'll']"
13216,"['neve', 'trust', 'bitch']"
13217,"['never', 'put', 'much', 'relationship', 'unless', 'bitch', 'actual', 'put', 'off', 'me']"
13218,"['never', 'argu', 'bitch', 'bottom', 'food', 'chain', 'person_tipping_hand']"
13219,"['never', 'bitch']"
13220,"['never', 'bring', 'hoe', 'hous', 'birch', 'talk']"
13221,"['never', 'like', 'bitch']"
13222,"['never', 'ga', 'hoe', 'take', 'as', 'home']"
13223,"['never', 'give', 'bitch', 'impress', 'need']"
13224,"['never', 'give', 'next', 'bitch', 'opportun', 'prosper', 'name']"
13225,"['never', 'go', 'full', 'retard']"
13226,"['never', 'keep', 'leech', 'life', 'birch', 'take', 'give', 'time', 'cut']"
13227,"['never', 'leav', 'trust', 'bitch']"
13228,"['never', 'let', 'boy', 'make', 'feel', 'like', 'anyth', 'le', 'bad', 'bitch']"
13229,"['never', 'let', 'hoe', 'get', 'stand']"
13230,"['never', 'let', 'dat', 'nigh', 'use', 'twitter', 'phone']"
13231,"['never', 'miss', 'he', 'went', 'jail', 'unless', 'know', 'last', 'name']"
13232,"['never', 'put', 'noth', 'pas', 'hoe', 'hoe', 'straight', 'hatchet']"
13233,"['never', 'seen', 'hussi', 'like']"
13234,"['never', 'seen', 'tint', 'yellow', 'tongu', 'befor', 'ate', 'lemon', 'jolli', 'ranch', '?']"
13235,"['never', 'seen', 'purpl', 'bird', 'poor', 'today', 'll']"
13236,"['never', 'seen', 'to', 'bitch', 'bet', 'could', 'fuck', 'first', 'day']"
13237,"['never', 'take', 'bitch', 'stay', 'never', 'keep', 'work', 'lay']"
13238,"['never', 'tell', 'bitch', 'love']"
13239,"['never', 'tell', 'bitch', 'to']"
13240,"['never', 'seriou', 'thought', 'finn', 'cruis', 'new', 'bitch', 'weary_fac', 'key', 'kitchen_knif', 'raised_hand', '?']"
13241,"['never', 'trust', 'bitch', 'birch', 'fuck', ""'"", 'anyon', 'say', 'know', 'faith', 'bitch', 'at', '?', 'got', 'get', 'one']"
13242,"['never', 'trust', 'bitch', 'took', 'night', 'hundred_point']"
13243,"['never', 'trust', 'sicca', 'volunt', 'anoth', 'man', 'into']"
13244,"['never', 'turn', 'back', 'bird']"
13245,"['never', 'item', 'psychic', 'bitch']"
13246,"['never', 'play', 'stupid', 'I', 'far', 'it', 'birch', 'might', 'stupid', 'person_gesturing_no']"
13247,"['new', 'jersey', 'yellow', 'green', 'charon', 'strike', 'like', 'charli', ""brown'"", 'jersey']"
13248,"['new', 'vi', 'birch', 'weak']"
13249,"['new', 'bitch', 'alreadi', 'second', 'episod']"
13250,"['new', 'bos', 'said', 'button', 'she', 'white', 'color', 'hoe', 'charpi', 'face_with_tears_of_joy', 'glossi']"
13251,"['new', 'hussi', 'alway', 'better']"
13252,"['new', 'show', 'announc', 'listen', 'in', 'papa', 'charl', 'decemb', '11', '2010']"
13253,"['new', 'show', 'announc', 'listen', 'in', 'papa', 'charl', 'januari', '29', '2011']"
13254,"['new', 'song', 'come', 'ray', 'rice', 'he']"
13255,"['new', 'strategi', 'get', 'birch', 'brunn', 'mar']"
13256,"['new', 'test', 'make', 'poor', 'non', 'color', 'colon', 'cancer']"
13257,"['new', 'year', 'ever', 'get', 'bitch', '#load', '#of', '#2013', '#', 'party_popp']"
13258,"['next', 'sunday', 'maggot']"
13259,"['next', 'bitch', 'fuck', 'I', 'go', 'spot', 'll']"
13260,"['next', 'time', 'gone', 'call', 'dark', 'sicca', 'call', 'dat', 'soon', 'jungl', 'funni', '#boondock', 'p', 's', 'i']"
13261,"['next', 'time', 'leav', 'magic', 'trash', 'jacket', 'tri', 'initi', 'written', 'them']"
13262,"['sicca', 'do', 'talk', 'bout', 'follow', 'instagram', 'lame', 'sicca', 'longer', 'follow', 'twitter', '#wheretheydothatat']"
13263,"['sicca', 'n', 'di', 'bitch', 'plain', 'game', 'phone']"
13264,"['sicca', 'pas', 'hoe', 'never', 'gone', 'pop', 's', 'polli', 'never', 'gone', 'meet', 'her', '#wastedenergi']"
13265,"['sicca', 'hate', 'sicca', 'jelli', '#realtalk']"
13266,"['sicca', 'walk', '4', 'flat', 'catch', 'sicca', 'no', 'club']"
13267,"['sicca', 'peer', 'err', 'weekend', 'bet', 'hit', 'dat', 'domo', 'di', 'weekend', 'sicca', 'plain', 'victory_hand', '']"
13268,"['sicca', 'catch', 'dem', 'theft', '500', 'charg', 'here', 'shit', 'ugli', 'guess', 'sicca', 'tri', 'get', 'a', 'da', 'holiday', 'loudly_crying_fac', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy']"
13269,"['sicca', 'get', 'dollar', 'sta', 'play', 'role', 'tri', 'shit', 'to', 'sicca', 'instead', 'play', 'hoe', 'unamused_fac', 'unamused_fac']"
13270,"['sicca', 'use', 'like', 'alway', 'tri', 'pull', 'fine', 'due', 'sicca', 'need', 'mine']"
13271,"['nice', 'base', 'run', 'fuck', 'ponder']"
13272,"['nichola', 'rushlow', 'wear', 'lucki', 'yellow', 'she', 'nail', 'theophyllin', 'bitter', 'crystal', 'compound', 'extract', 'tea', 'leav', '#spellingbe']"
13273,"['nick', 'cannon', 'movi', '31', 'year', 'old', 'bitch', 'texa', 'pretend', '15', 'went', 'high', 'school', '6', 'month']"
13274,"['nick', 'gotten', 'mad', 'fuck', 'the', 'howev', 'credit', 'due', 'classifi', 'respons', 'miss', 'nick', 'kill', 'look', 'as', 'birch']"
13275,"['nick', 'said', 'fuck', 'skinni', 'birch', 'up', 'oh']"
13276,"['night', 'fire', 'nina', 'like', 'first', 'day', 'job', 'bitch', 'slept']"
13277,"['night', 'got', 'pill', 'pop', 'birch', 'backkkk', 'cheroke']"
13278,"['night', 'these', 'walk', 'dead', 'bitch', 's']"
13279,"['night', 'duke', 'melon', 'garag', 'as', 'hit', 'ask']"
13280,"['night', 'straight', 'gentleman', 'speak', 'bitch', 'come', 'funni', 'as', 'attitud', 'gentleman', 'shit', 'goe', 'window']"
13281,"['night', 'end', 'go', 'muco', 'miss', 'hoe', 'sign', 'smallest', ""do'"", 'moral', 'stori', 'take', 'get']"
13282,"['night', 'fuck', 'he', 'ion', 'want', 'fuck', 'to', 'he', 'fat', 'thick', 'bad', 'built', 'open_hand']"
13283,"['night', 'fuck', 'up', 'none', 'shit', 'go', 'to', 'night', 'night', 'think', 'feel', 'frog_fac', 'bitch', '?', 'night', 'wolf_fac']"
13284,"['night', 'fetch', 'bitch', 'treat', 'want', 'treat', 'triccin', 'hundred_point']"
13285,"['night', 'gone', 'get', 'room', 'like', 'bitch']"
13286,"['night', 'got', 'lean', 'long', 'know', 'night', 'gutta', 'he']"
13287,"['night', 'got', 'find', 'hoe', 'quick']"
13288,"['night', 'hungri', 'bitch']"
13289,"['night', 'wa', 'granul', 'th', 'grade', '1996', 'he']"
13290,"['night', 'ill', 'take', 'a', 'main', 'he', 'make', 'call', 'home', 'girl', 'make', 'em', 'share', 'dick']"
13291,"['night', 'crack', 'chase']"
13292,"['night', ""aback'"", 'bitch']"
13293,"['night', 'see', 'wee', 'bitch']"
13294,"['night', 'retreat', 'trash', 'shit']"
13295,"['night', 'said', 'date', 'hussi', 'instal', 'plan', 'got', 'keep', 'say', 'get', 'cut', 'never', 'truli', 'your', '?']"
13296,"['night', 'sweat', 'like', 'guilti', 'preacher', 'bitch']"
13297,"['night', 'hussi', 'hope', 'got', '9', 'live']"
13298,"['night', 'fool', 'weary_fac', 'feel', 'like', 'eat', 'nd', 'beaten', 'hussi', 'weary_fac']"
13299,"['night', 'made', 'night', 'made', 'it', 'raising_hand', 'raising_hand', 'best', 'rider', '?', 'goe', 'blaxican']"
13300,"['night', 'you', 'bitch', 'made', 'cactu', 'cactu']"
13301,"['night', 'bitch', 'share', 'me', 'pas', 'blunt', 'face_with_tears_of_joy', 'face_with_tears_of_joy']"
13302,"['night', 'll', 'ink', 'way', 'tri', 'snatch', 'everybodi', 'come', 'redskin', 'shitttt', 'go', 'sign', 'revis', 'ink', 'want', 'll']"
13303,"['nigh', 'nigh', 'nigh', 'believ', 'watch']"
13304,"['niggah', 'action', 'like', 'pip', 'pay', 'bitch', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'raised_hand']"
13305,"['niggah', 'need', 'keep', 'birch', 'check', ""'""]"
13306,"['niggah', 'watch', 'fuck', 'hate', 'birch']"
13307,"['night', 'buy', '700', 'outfit', 'impress', '10', 'bitch']"
13308,"['night', 'action', 'like', 'hoe', 'em', 'birch']"
13309,"['night', 'loyal', 'gott', 'birch', 'stiffen']"
13310,"['night', 'worri', 'bout', 'night', 'mission', 'wit', 'dey', 'hoe', 'night', 'worri', 'bit', 'hoe', 'mission', 'wit', 'dey', 'hoe']"
13311,"['night', 'alreadi', 'act', 'like', 'birch', 'get', 'real', 'bitch', 'right', '?', 'hell', 'gone', 'act', 'like', 'hussi', 'rather', 'one', 'shit']"
13312,"['night', 'funni', 'parma', 'bitch', 'good', 'morn']"
13313,"['night', 'fuck', 'gay', 'tri', 'cancel', 'say', 'ah', 'brow', 'cool', 'nahhhhhaahahahaha', 'maggot', 'brush']"
13314,"['night', 'march', 'look', 'hoe', 'I', 'sure']"
13315,"['night', 'birch', 'hoe', 'birch', 'ion', 'see', 'differ']"
13316,"['night', 'front', 'hussi', 'wit', 'me']"
13317,"['night', 'loyal', 'hussi', 'call', 'still', 'thirsti', 'fuck', 'like', 'brow', 'go', 'fuck', 'woman', 'get', 'mormon', 'll']"
13318,"['night', 'impregn', 'basic', 'birch', 'job', 'know', 'drive', 'car', 'money', 'hous', 'n', 'wonder', 'miser']"
13319,"['night', 'feel', 'find', 'he', 'fuck', 'anoth', 'night', '#stopsavintheseho']"
13320,"['night', 'like', 'see', 'side', 'bitch', 'tushin', 'anoth', 'night', 'hello', 'much', 'fuck']"
13321,"['night', 'press', 'hussi', 'noth']"
13322,"['night', 'dehydr', 'want', 'hussi', 'ate', 'everyday', 'rest', 'year', 'would', 'happen']"
13323,"['night', 'tri', 'fuck', 'next', 'night', 'bitch', 'know', 'bitch', 'next', 'night', 'bitch']"
13324,"['night', 'want', 'birch', 'money', 'but', 'broke', 'di', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'thumbs_down', 'thumbs_down', 'thumbs_down', 'victory_hand', '']"
13325,"['night', 'stand', 'cut', 'birch', 'feel', 'night', 'get', 'mad', 'to', 'call', 'girl']"
13326,"['night', 'cheat', 'bitch', 'expect', 'pay', 'back', 'whatsoev', 'naiv', 'birch']"
13327,"['night', 'cri', 'get', 'hit', 'high', 'cri', 'get', 'hit', 'low', 'nl', 'full', 'hussi']"
13328,"['night', 'deserv', 'better', 'birch']"
13329,"['night', 'excit', 'birch', 'weird', 'boy']"
13330,"['night', 'fall', 'love', 'evil', 'bitch', 'turn', 'back', 'friend', 'cool', 'the']"
13331,"['night', 'get', 'hussi', 'friend', 'zone']"
13332,"['night', 'go', 'crazi', 'birch', 'day', 'squinting_face_with_tongu', 'like', 'calm', 'to', 'happi', 'as']"
13333,"['night', 'gossip', 'like', 'hoe', 'man', 'wid', 'shit']"
13334,"['night', 'hate', 'cut', 'know', 'I', 'threat', 'birch']"
13335,"['night', 'birch']"
13336,"['night', 'hoe', '#there', 'real', 'life', 'too']"
13337,"['night', 'pure', 'suck', 'got', 'problem', 'a', 'man', 'address', 'shit', 'discus', 'it', 'squar', 'it', 'birch', 'hold', 'grudg']"
13338,"['night', 'straight', 'hoe', 'brush', ""i'ma"", 'stop', 'fuck', 'em']"
13339,"['night', 'kill', ""night'"", 'grew', 'birch', 'fuck', ""night'"", 'homegirl', 'love', 'with']"
13340,"['night', 'need', 'stop', 'wear', 'my', 'birch', 'll']"
13341,"['night', 'get', 'tuck', 'weekend', 'get', 'tuck', 'daili', 'bitch', 'still', 'bigger', 'level']"
13342,"['night', 'put', 'wig', 'act', 'like', 'birch', 'retreat', 'unamused_fac', 'that', 'shit', 'ff']"
13343,"['night', 'realli', 'pick', 'hoe', 'on', 'gram', 'reason', 'got', 'big', 'head', 'now']"
13344,"['night', 'retard', 'll']"
13345,"['night', 'see', 'wit', 'da', 'yellow', 'dey', 'want', 'hit', 'unamused_fac']"
13346,"['night', 'sleep', 'birch', 'granddad', '?', '?', '?', 'lafa', 'mari', 'face', 'of']"
13347,"['night', 'sooooo', 'hussi', 'swear', 'talk', 'I', 'action']"
13348,"['night', 'spend', '500', 'look', 'good', 'bitch', 'would', 'even', 'buy', '99', 'cent', 'burgher']"
13349,"['night', 'swear', 'trust', 'hoe', 'fuck', 'raw', 'neutral_fac', 'face_with_tears_of_joy', 's']"
13350,"['night', 'talk', 'birch', 'day']"
13351,"['night', 'talk', 'birch', 'day']"
13352,"['night', 'talk', 'bout', ""'"", 'these', 'hoe', 'loyal', ""'"", '6', 'differ', 'barber']"
13353,"['night', 'eat', 'vessel', 'eat', 'hussi', '#str888', '#fact']"
13354,"['night', 'trash', 'of']"
13355,"['night', 'wear', 'wig', 'birch', 'day']"
13356,"['night', 'stand', 'line', 'day', 'mad', 'now', 'eh', 'fuck', 'you', 'pull', 'hoe', 'nd', 'stung', 'without', 'em']"
13357,"['night', 'talk', 'hussi', 'get', 'least', 'shine', 'box', '?', 'glitter', 'hussi', '?']"
13358,"['night', 'wipe', 'hoe', 'ugli', 'birch', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'get', 'facebook', 'remind', 'I', 'fine']"
13359,"['night', 'call', 'femal', 'he', 'that', '10', 'mind', 'later', 'go', 'thirst', 'worn', 'star']"
13360,"['night', 'bitch', 'tendenc']"
13361,"['night', 'wonder', 'birch', 'fuck', 'night', 'shit', 'cut', 'night', 'she', 'anoth', 'bitch', 'shit', 'hundred_point']"
13362,"['night', 'birch', 'cheat', ""of'"", 'alway', 'think', 'get', 'play']"
13363,"['nigger', 'make', 'trash', 'late', 'well', 'everybodi', 'll']"
13364,"['nigger', 'irrat', 'day', 'quick', 'jump', 'bad', 'bout', 'bitch']"
13365,"['nigger', 'between', 'bitch', 'as', 'nigger', 'between', 'real', 'night']"
13366,"['night', 'birch', 'victory_hand']"
13367,"['night', 'nigger']"
13368,"['like', 'do', 'trash']"
13369,"['wiki', 'mind', 'proof', 'natur', 'better', 'minim', 'best', 'hoe', 'overli']"
13370,"['nick', 'gay', 'bitch']"
13371,"['nile', 'I', 'realli', 'sad', 'enough', 'friend', 'ever', 'call', 'a', 'pack', 'nigger', 'with', 'fuck', 'dream']"
13372,"['nine', 'brown', '?', 'oh', 'da', 'nine', 'brown', 'hoe']"
13373,"['nippon', 'clark', 'hotel', 'birch', 'they', 'get', 'free', 'penza', 'everi', 'day', 'tip', 'shit', 'also', 'never', 'give', 'u', 'busi', 'game', 'over']"
13374,"['nippl', 'banana', 'monkey']"
13375,"['love', 'hoe', 'fuck', 'night', 'tuck']"
13376,"['bitch', 'don', '?', 't', 'anyth', 'hide', 'don', '?', 't', 'like', 'peopl', 'look', 'phone']"
13377,"['bitch', 'slut', 'chill']"
13378,"['cut', 'redskin', 'dumpster', 'juic', 'game', 'week', 'still', 'best', 'rivalri', 'spot']"
13379,"['face', 'trace', 'hussi', 'boy', '#snatch']"
13380,"['suck', 'given', 'nl', 'draft', 'basebal', 'season', 'bitch']"
13381,"['girl', 'hoe']"
13382,"['half-bre', 'spin', 'right', 'say', 'anyth', 'anglo', 'ever', 'kill', 'so']"
13383,"['he', 'shit', 'the', 'bout', 'say', 'perri', 'got', 'butt', 'nake', 'birch', 'dish']"
13384,"['hussi', 'sampl', 'it']"
13385,"['le', '3', 'bad', 'birch', 'bed', 'time']"
13386,"['matter', 'hard', 'tri', 'rude', 'of', 's', 'keep', 'talk', 'you', 'like', 'bitch', 'know']"
13387,"['snapchat', 'seri', 'instagram', 'seri', 'noth', 'bad', 'bitch', 'week', 'man', 'go', 'crying_fac', 'pistol']"
13388,"['hoe', 'n', 'oz']"
13389,"['specul', 'mock', 'draft', 'final', 'draft', 'day', '#boleskombat', '#stormwarn', '#builtbyucf', '#charg']"
13390,"['need', 'sweet', 'birch', 'know', 'statu']"
13391,"['night', 'leav', 'thick', 'good', 'hussi', 'unless', 'paper', 'chain']"
13392,"['offic', 'drunk', 'drive', 'swerv', 'hoe']"
13393,"['one', 'take', 'woman', 'take', 'he']"
13394,"['one', 'goe', 'psychiatr', 'help', 'peopl', 'peopl', 'immor', 'everyon', 'work', 'field', 'pure', 'trash']"
13395,"['one', 'even', 'eaten', 'twinkl', 'in', 'like', 'decad']"
13396,"['one', 'understand', 'much', 'pas', 'peopl', 'use', 'word', 'retard']"
13397,"['polic', 'depart', 'fire', 'gypsi', 'half-bre', 'nigglet', 'trust']"
13398,"['save', 'hoe']"
13399,"['sex', 'bitch', 'want', 'neck', 'bitch']"
13400,"['skin', 'shit', 'bitch']"
13401,"['sleep', 'sleep', 'hussi']"
13402,"['summer', 'school', '?', 'grinning_face_with_big_ey', 'grinning_face_with_big_ey', 'grinning_face_with_big_ey', 'eat', 'dick', 'school', 'I', 'done', 'bitch', 'as']"
13403,"['thank', 'ladi', 'look', 'like', 'got', 'white', 'trash', 'train', 'I', 'would', 'rather', 'catch', 'diseas', '#kthxbai']"
13404,"['white', 'pie', 'well', 'negro', 'pie', '?']"
13405,"['bitch', 'yell', 'step', 'tell', 'eat', 'damn', 'chicken', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'of']"
13406,"['littl', 'hood', 'bitch', 'tri', 'take', 'task', 'joke', 'niec', 'lesion', 'ch']"
13407,"['time', 'bitch', 'night']"
13408,"['time', 'chase', 'someon', 'like', 'turn', 'wine', 'cooker', 'look', 'like', 'bitch', 'realli', 'think', 'll']"
13409,"['way', 'nigger', 'employe', 'month']"
13410,"['wealth', 'insul', 'call', 'nigger', 'still', 'improv', 'empir', 'qualiti', 'life', 'outcom', 'phenomen']"
13411,"['wonder', 'pp', 'call', 'night', 'thu', 'abl', 'convinc', 'hoe', 'fals', 'idea', 'men', 'like', 'intellectu', 'dress']"
13412,"['no', 'dog', 'like', 'need', 'birch', 'ever', 'go', 'get', 'birch', 'unamused_fac', 'face_with_steam_from_nos']"
13413,"['no', 'wrong', 'tri', 'chang', '#maggoti', 'therapi', '#trot', 'understand', 'sympath', 'like', '#reward']"
13414,"['no', 'go', 'sit', 'of', 'text', 'hoe', 'go', 'care', 'do']"
13415,"['nap', 'take', 'them', 'mack', 'root', 'pill', 'make', 'vagina', 'won']"
13416,"['nobodi', 'care', 'fuck', 'far', 'damn', 'bring', 'birch', 'water', 'even', 'though', 'thirsti', 'fuck', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', '#fucknigga']"
13417,"['nobodi', 'ever', 'got', 'famou', 'shini', 'bitch', 'either', 'chang', 'thing', 'make', 'unhappi', 'whine', 'turn-farm']"
13418,"['nobodi', 'give', 'trophi', 'I', 'old', 'color', '#favstaweet']"
13419,"['nobodi', 'go', 'say', 'anyth', 'loyal', ""sterling'"", 'side', 'bitch', 'is', '?']"
13420,"['nobodi', 'planet', 'each', 'protect', 'bull', 'duke']"
13421,"['nobodi', 'ever', 'sex', 'did', 'dick', 'hussi', 'say', 'lot', 'fuck', 'em', 'know', 'smell', 'like', 'shill']"
13422,"['nobodi', 'wit', 'I', 'alon', 'shit', 'think', 'I', 'action', 'funni', 'I', 'zone', 'bitch']"
13423,"['none', 'birch', 'stay']"
13424,"['none', 'u', 'went', 'prestigi', 'establish', 'clearli', 'superior', 'fuck', 'reward']"
13425,"['noon', 'sailor', 'moon', 'squad', 'in', 'club', 'w', 'birch', 'look', 'good']"
13426,"['hope', 'yellow', 'oil']"
13427,"['orbit', 'mad', 'bitch', 'lmfaooooooo', 'face_with_tears_of_joy', 'face_with_tears_of_joy']"
13428,"['normal', 'hetti', 'of', 'll', 'sudden', 'everyon', 'lodger', 'raider', 'fan']"
13429,"['nose', 'goe', 'take', 'trash', 'time', 'speak-no-evil_monkey']"
13430,"['u', 'birch', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy']"
13431,"['1', 'bit', 'cours', 'bainbridg', 'is', 'ferri', 'rider', 'fuck', 'em', 'next', 'time', 'think', 'go', 'break', 'down', 'payback', 'bitch']"
13432,"['femal', 'constantli', 'sweet', 'boyfriend', 'wish', 'death', 'one', 'do', 'tire', 'him', 'bitch']"
13433,"['straight', 'men', 'frustrat', 'unlik', 'occupi', 'queer', 'folk', 'don', 't', 'abil', 'block']"
